代码,名称,数据日期,综合得分,回调深度,收盘价,MA5,MA10,MA20,MA60,RSI6,RSI14,MACD柱,KDJ_K,KDJ_D,KDJ_J,量/MA20量,近10日涨幅%,近20日涨幅%,ATR,BIAS5,详细理由
688020,方邦股份,2026-04-13,6.5,深回调,90.88,87.14,84.48,84.4,89.01,89.3,68.3,1.0457,78.6,64.5,106.7,1.24,9.6,-5.3,4.7,4.3,上涨:近10日+10% | 回调至MA60(89.01) | MACD红柱(已启动) | 量能健康(1.2xMA20) | 量开始放大
688045,必易微,2026-04-13,6.5,深回调,47.69,45.82,44.47,44.09,46.71,91.2,74.6,0.6327,77.2,68.4,94.7,1.05,12.4,3.6,1.97,4.1,上涨:近10日+12% | 回调至MA60(46.71) | MACD红柱(已启动) | 量能健康(1.0xMA20) | 量开始放大
688062,迈威生物,2026-04-13,6.5,深回调,37.88,38.03,37.89,35.82,36.77,32.9,77.9,0.3444,64.2,72.0,48.7,0.77,4.3,14.4,1.9,-0.4,强势:近20日+14% | 回调至MA60(36.77) | MACD红柱(已启动) | 量能健康(0.8xMA20)
688097,博众精工,2026-04-13,6.5,布林撑,64.9,62.42,58.66,58.08,48.71,92.7,75.0,0.4484,79.6,68.3,102.1,1.26,16.9,-1.7,3.6,4.0,上涨:近10日+17% | 布林下轨(50.87)获撑 | MACD红柱(已启动) | 量能健康(1.3xMA20)
688143,长盈通,2026-04-13,6.5,布林撑,64.82,63.96,61.5,57.71,57.36,66.8,79.4,0.956,77.6,79.4,73.9,1.14,9.6,5.7,4.44,1.3,上涨:近10日+10% | 布林下轨(46.87)获撑 | MACD红柱(已启动) | 量能健康(1.1xMA20)
688131,皓元医药,2026-04-13,6.5,深回调,75.24,73.07,71.72,69.02,72.16,67.6,79.9,1.0003,82.8,78.6,91.1,0.74,9.8,14.3,3.23,3.0,强势:近20日+14% | 回调至MA60(72.16) | MACD红柱(已启动) | 量能健康(0.7xMA20)
688170,德龙激光,2026-04-13,6.5,布林撑,54.82,53.61,51.25,50.52,45.8,77.0,66.1,0.3359,76.5,69.5,90.4,0.96,7.8,9.6,3.16,2.3,上涨:近10日+8% | 布林下轨(45.37)获撑 | MACD红柱(已启动) | 量能健康(1.0xMA20)
688237,超卓航科,2026-04-13,6.5,布林撑,53.48,52.67,51.84,50.61,50.18,62.0,75.4,0.3481,81.0,75.4,92.0,0.72,6.6,10.5,1.85,1.5,上涨:近10日+7% | 布林下轨(47.16)获撑 | MACD红柱(已启动) | 量能健康(0.7xMA20)
688268,华特气体,2026-04-13,6.5,布林撑,97.97,100.6,98.2,92.01,75.45,53.6,54.8,-0.1212,56.9,60.9,49.1,1.04,-2.6,24.3,9.46,-2.6,强势:近20日+24% | 布林下轨(71.67)获撑 | RSI14=55(回升区) | 量能健康(1.0xMA20)
688273,麦澜德,2026-04-13,6.5,深回调,44.69,40.36,39.35,41.46,44.41,77.0,62.5,0.4312,68.4,46.1,112.9,1.73,12.9,-9.1,2.07,10.7,"上涨:近10日+13% | 回调至MA60(44.41) | MACD红柱(已启动) | RSI14=62(正常区) | KDJ金叉(K=68) | 量能健康(1.7xMA20) | 量开始放大 | 偏离MA5过大,追高风险 | 突破MA5较多,追涨风险"
688302,海创药业,2026-04-13,6.5,深回调,45.1,44.42,44.07,41.89,44.74,58.7,74.9,0.589,79.6,77.5,83.8,0.97,10.8,8.9,2.27,1.5,上涨:近10日+11% | 回调至MA60(44.74) | MACD红柱(已启动) | 量能健康(1.0xMA20) | 量开始放大
688265,南模生物,2026-04-13,6.5,深回调,43.79,43.92,43.16,42.2,45.18,48.5,69.9,0.4578,75.3,74.1,77.7,1.49,7.0,0.5,1.9,-0.3,上涨:近10日+7% | 回调至MA60(45.18) | MACD红柱(已启动) | 量能健康(1.5xMA20) | 量开始放大
688372,伟测科技,2026-04-13,6.5,布林撑,149.32,149.13,140.44,135.83,133.52,87.5,69.8,2.1751,79.6,76.6,85.5,1.0,16.0,9.5,8.17,0.1,上涨:近10日+16% | 布林下轨(117.53)获撑 | MACD红柱(已启动) | 量能健康(1.0xMA20)
688379,华光新材,2026-04-13,6.5,深回调,49.11,47.72,46.34,46.44,50.98,100.0,75.0,0.6633,76.5,64.1,101.2,1.07,8.2,-2.5,1.71,2.9,上涨:近10日+8% | 回调至MA60(50.98) | MACD红柱(已启动) | 量能健康(1.1xMA20) | 量开始放大
688355,明志科技,2026-04-13,6.5,布林撑,22.6,22.39,21.94,21.25,20.77,64.2,73.6,0.1858,76.8,75.5,79.3,0.97,9.2,3.3,0.97,0.9,上涨:近10日+9% | 布林下轨(19.07)获撑 | MACD红柱(已启动) | 量能健康(1.0xMA20)
688479,友车科技,2026-04-13,6.5,中回调,33.11,33.48,33.15,32.71,28.16,30.1,57.5,-0.1437,46.6,47.7,44.5,0.44,6.7,-6.2,1.89,-1.1,上涨:近10日+7% | 回调至MA20(32.71):+1.2% | RSI14=58(正常区) | 乖离正常:BIAS20=1.2% | 量能健康(0.4xMA20)
688400,凌云光,2026-04-13,6.5,布林撑,47.64,45.79,42.88,42.66,43.38,90.6,68.5,0.8898,80.0,68.8,102.6,1.02,18.5,10.3,2.49,4.0,上涨:近10日+18% | 布林下轨(36.75)获撑 | MACD红柱(已启动) | 量能健康(1.0xMA20)
688525,佰维存储,2026-04-13,6.5,布林撑,255.85,234.4,225.27,232.68,194.43,94.7,62.0,-0.0806,66.7,46.9,106.3,1.02,7.3,22.0,17.34,9.2,"强势:近20日+22% | 布林下轨(203.76)获撑 | MACD绿柱(-0.0806) | RSI14=62(正常区) | KDJ金叉(K=67) | 量能健康(1.0xMA20) | 量开始放大 | 偏离MA5过大,追高风险 | 突破MA5较多,追涨风险"
688543,国科军工,2026-04-13,6.5,深回调,72.9,69.39,68.02,67.12,69.53,85.3,74.2,0.6923,84.4,74.8,103.7,1.23,10.0,7.7,2.64,5.1,上涨:近10日+10% | 回调至MA60(69.53) | MACD红柱(已启动) | 量能健康(1.2xMA20) | 量开始放大
688603,天承科技,2026-04-13,6.5,深回调,86.24,85.63,81.84,78.85,82.01,77.8,74.3,1.4,64.0,66.7,58.7,1.46,10.8,3.1,6.01,0.7,上涨:近10日+11% | 回调至MA60(82.01) | MACD红柱(已启动) | 量能健康(1.5xMA20) | 量开始放大
688618,三旺通信,2026-04-13,6.5,布林撑,34.95,36.34,34.89,32.47,32.58,34.7,73.8,0.4775,62.3,68.4,50.2,0.87,19.7,7.3,2.45,-3.8,上涨:近10日+20% | 布林下轨(26.02)获撑 | MACD红柱(已启动) | 量能健康(0.9xMA20)
688720,艾森股份,2026-04-13,6.5,深回调,75.53,74.23,70.76,67.88,72.64,80.4,75.1,1.5078,70.6,70.0,71.8,1.16,17.5,13.2,3.92,1.7,强势:近20日+13% | 回调至MA60(72.64) | MACD红柱(已启动) | 量能健康(1.2xMA20)
688758,赛分科技,2026-04-13,6.5,深回调,20.07,19.87,19.61,18.6,18.99,50.7,73.1,0.2632,72.4,74.7,67.9,1.72,15.7,5.5,0.98,1.0,上涨:近10日+16% | 回调至MA60(18.99) | MACD红柱(已启动) | 量能健康(1.7xMA20) | 量开始放大
000070,特发信息,2026-04-13,6.0,布林撑,21.1,19.77,18.93,17.12,15.58,63.4,79.3,0.4222,84.2,79.9,92.7,1.63,34.6,23.5,1.58,6.7,"强势:近20日+23% | 布林下轨(12.72)获撑 | MACD红柱(已启动) | 量能健康(1.6xMA20) | 量开始放大 | 偏离MA5过大,追高风险"
000078,海王生物,2026-04-13,6.0,深回调,3.62,3.68,3.54,3.33,3.54,50.5,69.5,0.0706,78.6,78.9,78.1,1.42,14.9,11.4,0.24,-1.7,上涨:近10日+15% | 回调至MA60(3.54) | MACD红柱(已启动) | 量能健康(1.4xMA20)
000426,兴业银锡,2026-04-13,6.0,深回调,42.72,42.55,41.41,41.09,48.88,75.0,72.5,0.7303,72.7,69.3,79.3,0.63,6.6,-8.9,1.88,0.4,上涨:近10日+7% | 回调至MA60(48.88) | MACD红柱(已启动) | 量能健康(0.6xMA20)
000408,藏格矿业,2026-04-13,6.0,深回调,82.34,83.0,82.11,79.42,83.87,50.7,75.9,0.7083,70.5,76.4,58.5,0.68,2.3,3.3,2.9,-0.8,小幅涨:近10日+2% | 回调至MA60(83.87) | MACD红柱(已启动) | 量能健康(0.7xMA20) | 量开始放大
000626,远大控股,2026-04-13,6.0,布林撑,8.67,8.19,8.12,8.14,7.93,65.3,67.1,0.0393,74.0,59.9,102.3,2.36,3.8,2.6,0.38,5.8,小幅涨:近10日+4% | 布林下轨(7.48)获撑 | MACD红柱(已启动) | 量开始放大
000795,英洛华,2026-04-13,6.0,深回调,9.33,9.22,8.98,8.95,9.87,70.3,72.1,0.128,66.0,66.0,66.0,1.31,6.5,-5.5,0.28,1.1,上涨:近10日+7% | 回调至MA60(9.87) | MACD红柱(已启动) | 量能健康(1.3xMA20)
000810,创维数字,2026-04-13,6.0,深回调,11.86,11.65,11.23,11.05,11.56,91.0,76.8,0.1682,78.1,73.0,88.4,0.89,7.0,7.1,0.42,1.8,上涨:近10日+7% | 回调至MA60(11.56) | MACD红柱(已启动) | 量能健康(0.9xMA20)
000831,中国稀土,2026-04-13,6.0,深回调,52.2,51.11,49.4,48.8,53.52,95.4,74.8,0.7732,83.0,76.9,95.1,1.11,8.1,-1.5,1.72,2.1,上涨:近10日+8% | 回调至MA60(53.52) | MACD红柱(已启动) | 量能健康(1.1xMA20)
000935,四川双马,2026-04-13,6.0,深回调,26.84,25.92,25.61,25.33,27.03,68.2,74.4,0.2683,80.7,71.5,99.1,0.9,7.7,-3.0,0.96,3.6,上涨:近10日+8% | 回调至MA60(27.03) | MACD红柱(已启动) | 量能健康(0.9xMA20)
000975,山金国际,2026-04-13,6.0,深回调,30.7,30.76,30.37,29.48,30.94,59.6,69.8,0.2744,64.3,69.2,54.5,0.55,8.7,-6.3,1.46,-0.2,上涨:近10日+9% | 回调至MA60(30.94) | MACD红柱(已启动) | 量能健康(0.6xMA20)
000978,桂林旅游,2026-04-13,6.0,布林撑,7.82,7.8,7.63,7.41,7.26,58.5,70.3,0.058,61.2,65.3,53.1,1.42,3.9,8.2,0.49,0.2,小幅涨:近10日+4% | 布林下轨(6.60)获撑 | MACD红柱(已启动) | 量能健康(1.4xMA20)
001316,润贝航科,2026-04-13,6.0,深回调,50.2,48.87,48.05,47.26,48.99,71.4,76.1,0.4587,78.0,72.4,89.3,1.07,4.9,4.3,2.18,2.7,小幅涨:近10日+5% | 回调至MA60(48.99) | MACD红柱(已启动) | 量能健康(1.1xMA20) | 量开始放大
001338,永顺泰,2026-04-13,6.0,布林撑,13.64,13.58,13.43,13.19,12.85,60.0,79.2,0.0509,84.2,83.5,85.5,0.62,3.5,-0.9,0.4,0.4,小幅涨:近10日+3% | 布林下轨(12.30)获撑 | MACD红柱(已启动) | 量能健康(0.6xMA20)
001400,江顺科技,2026-04-13,6.0,轻回调,160.08,167.41,167.85,154.05,128.75,35.9,65.2,-0.499,49.4,63.2,21.8,0.93,7.3,19.1,12.98,-4.4,强势:近20日+19% | 回调至MA10下:-4.6% | 量能健康(0.9xMA20) | 量开始放大
002012,凯恩股份,2026-04-13,6.0,深回调,7.01,6.7,6.57,6.69,6.73,77.6,66.3,0.0389,70.1,50.5,109.2,1.45,3.7,-2.0,0.28,4.6,小幅涨:近10日+4% | 回调至MA60(6.73) | MACD红柱(已启动) | 量能健康(1.5xMA20) | 量开始放大
002064,华峰化学,2026-04-13,6.0,深回调,11.19,11.05,10.73,10.39,11.61,81.8,78.6,0.1843,82.6,79.1,89.7,1.05,9.7,4.6,0.45,1.3,上涨:近10日+10% | 回调至MA60(11.61) | MACD红柱(已启动) | 量能健康(1.1xMA20)
002083,孚日股份,2026-04-13,6.0,布林撑,13.21,12.44,12.33,11.65,11.78,67.3,75.3,0.1599,76.1,68.4,91.4,1.36,10.5,15.8,0.69,6.2,"强势:近20日+16% | 布林下轨(9.86)获撑 | MACD红柱(已启动) | 量能健康(1.4xMA20) | 量开始放大 | 偏离MA5过大,追高风险"
002107,沃华医药,2026-04-13,6.0,深回调,7.12,7.29,6.99,6.7,6.96,58.3,69.0,0.1158,70.6,77.5,56.9,1.92,12.1,6.9,0.37,-2.3,上涨:近10日+12% | 回调至MA60(6.96) | MACD红柱(已启动) | 量能健康(1.9xMA20)
002124,天邦食品,2026-04-13,6.0,深回调,2.59,2.41,2.39,2.42,2.54,71.4,70.1,0.0173,68.3,56.8,91.4,2.23,7.9,0.0,0.09,7.5,"上涨:近10日+8% | 回调至MA60(2.54) | MACD红柱(已启动) | KDJ金叉(K=68) | 量开始放大 | 偏离MA5过大,追高风险"
002134,天津普林,2026-04-13,6.0,深回调,21.4,20.92,20.55,20.6,22.98,75.6,66.2,0.2452,78.8,62.2,112.1,0.94,6.0,0.6,0.77,2.3,小幅涨:近10日+6% | 回调至MA60(22.98) | MACD红柱(已启动) | 量能健康(0.9xMA20) | 量开始放大
002156,通富微电,2026-04-13,6.0,深回调,45.65,44.29,42.89,43.55,47.06,93.7,66.2,0.5249,70.7,54.3,103.4,1.01,7.5,-0.5,1.73,3.1,上涨:近10日+8% | 回调至MA60(47.06) | MACD红柱(已启动) | 量能健康(1.0xMA20)
002158,汉钟精机,2026-04-13,6.0,深回调,24.26,23.5,22.81,23.01,24.89,87.5,65.5,0.3061,71.4,56.2,101.7,0.9,6.4,-0.3,0.75,3.3,上涨:近10日+6% | 回调至MA60(24.89) | MACD红柱(已启动) | 量能健康(0.9xMA20)
002179,中航光电,2026-04-13,6.0,深回调,36.74,36.25,34.94,34.45,35.4,92.4,76.8,0.4211,81.3,72.7,98.4,1.07,10.6,3.3,1.05,1.4,上涨:近10日+11% | 回调至MA60(35.40) | MACD红柱(已启动) | 量能健康(1.1xMA20)
002201,九鼎新材,2026-04-13,6.0,深回调,12.2,11.49,11.49,11.3,12.57,63.5,73.6,0.1343,64.6,54.5,84.8,2.9,9.2,3.9,0.53,6.2,"上涨:近10日+9% | 回调至MA60(12.57) | MACD红柱(已启动) | KDJ金叉(K=65) | 量开始放大 | 偏离MA5过大,追高风险"
002236,大华股份,2026-04-13,6.0,深回调,17.7,17.33,17.08,17.14,18.53,84.6,74.5,0.1516,83.6,69.6,111.5,1.26,5.5,-2.0,0.37,2.1,小幅涨:近10日+6% | 回调至MA60(18.53) | MACD红柱(已启动) | 量能健康(1.3xMA20) | 量开始放大
002250,联化科技,2026-04-13,6.0,深回调,16.66,16.32,16.25,15.79,16.91,70.4,78.7,0.1435,70.5,66.2,79.1,0.88,4.7,1.0,0.63,2.1,小幅涨:近10日+5% | 回调至MA60(16.91) | MACD红柱(已启动) | 量能健康(0.9xMA20) | 量开始放大
002271,东方雨虹,2026-04-13,6.0,深回调,16.1,15.76,15.57,15.38,16.32,62.1,74.6,0.1302,76.2,73.3,81.9,1.25,5.0,-1.1,0.67,2.2,小幅涨:近10日+5% | 回调至MA60(16.32) | MACD红柱(已启动) | 量能健康(1.3xMA20) | 量开始放大
002299,圣农发展,2026-04-13,6.0,深回调,18.75,18.3,18.13,17.85,17.82,62.5,77.8,0.0969,74.8,72.1,80.3,1.84,5.2,1.3,0.52,2.5,小幅涨:近10日+5% | 回调至MA60(17.82) | MACD红柱(已启动) | 量能健康(1.8xMA20) | 量开始放大
002338,奥普光电,2026-04-13,6.0,深回调,51.47,50.6,49.01,49.07,53.71,89.0,68.3,0.7017,74.8,60.6,103.2,0.93,7.3,0.9,1.65,1.7,上涨:近10日+7% | 回调至MA60(53.71) | MACD红柱(已启动) | 量能健康(0.9xMA20)
002414,高德红外,2026-04-13,6.0,深回调,13.74,13.36,13.07,13.22,15.33,77.9,69.8,0.1908,74.5,57.9,107.9,1.14,5.9,-2.7,0.39,2.8,小幅涨:近10日+6% | 回调至MA60(15.33) | MACD红柱(已启动) | 量能健康(1.1xMA20) | 量开始放大
002416,爱施德,2026-04-13,6.0,深回调,13.58,13.25,13.08,12.93,13.26,96.8,82.6,0.0977,73.2,68.7,82.3,1.4,5.3,0.7,0.49,2.5,小幅涨:近10日+5% | 回调至MA60(13.26) | MACD红柱(已启动) | 量能健康(1.4xMA20) | 量开始放大
002429,兆驰股份,2026-04-13,6.0,深回调,10.36,10.11,9.86,9.93,9.96,92.9,72.0,0.0651,76.3,62.8,103.4,0.72,6.7,-13.2,0.44,2.5,上涨:近10日+7% | 回调至MA60(9.96) | MACD红柱(已启动) | 量能健康(0.7xMA20)
002439,启明星辰,2026-04-13,6.0,深回调,14.26,13.17,12.99,13.36,14.19,80.6,62.5,0.097,61.8,39.7,106.0,2.15,9.4,-3.6,0.4,8.3,"上涨:近10日+9% | 回调至MA60(14.19) | MACD红柱(已启动) | RSI14=63(正常区) | KDJ金叉(K=62) | 量开始放大 | 偏离MA5过大,追高风险 | 突破MA5较多,追涨风险"
002448,中原内配,2026-04-13,6.0,深回调,15.12,14.81,14.49,14.52,14.72,67.8,69.8,0.0971,76.7,66.3,97.4,0.95,4.6,-6.6,0.66,2.1,小幅涨:近10日+5% | 回调至MA60(14.72) | MACD红柱(已启动) | 量能健康(1.0xMA20) | 量开始放大
002458,益生股份,2026-04-13,6.0,深回调,9.88,9.56,9.39,9.42,9.51,83.1,71.4,0.0523,81.8,69.7,106.2,1.23,5.1,-0.1,0.29,3.4,小幅涨:近10日+5% | 回调至MA60(9.51) | MACD红柱(已启动) | 量能健康(1.2xMA20) | 量开始放大
002515,金字火腿,2026-04-13,6.0,深回调,6.24,5.77,5.66,5.75,5.96,78.0,63.9,0.0434,67.3,47.6,106.7,4.15,7.8,0.5,0.24,8.1,"上涨:近10日+8% | 回调至MA60(5.96) | MACD红柱(已启动) | RSI14=64(正常区) | KDJ金叉(K=67) | 量开始放大 | 偏离MA5过大,追高风险 | 突破MA5较多,追涨风险"
002532,天山铝业,2026-04-13,6.0,深回调,18.03,18.44,18.09,17.18,17.98,51.0,74.4,0.199,67.6,73.8,55.2,0.62,11.8,-3.4,0.88,-2.2,上涨:近10日+12% | 回调至MA60(17.98) | MACD红柱(已启动) | 量能健康(0.6xMA20)
002540,亚太科技,2026-04-13,6.0,深回调,6.83,6.76,6.66,6.57,7.16,76.6,79.0,0.0751,83.5,79.3,91.8,0.61,6.1,-4.1,0.17,1.0,上涨:近10日+6% | 回调至MA60(7.16) | MACD红柱(已启动) | 量能健康(0.6xMA20)
002559,亚威股份,2026-04-13,6.0,深回调,10.24,9.89,9.56,9.7,10.2,95.2,66.8,0.11,79.2,60.9,115.7,0.84,8.1,-0.1,0.38,3.6,上涨:近10日+8% | 回调至MA60(10.20) | MACD红柱(已启动) | 量能健康(0.8xMA20)
002582,好想你,2026-04-13,6.0,深回调,11.72,11.54,11.38,11.13,12.13,74.2,83.4,0.1315,84.8,81.7,91.0,1.19,4.4,5.4,0.33,1.6,小幅涨:近10日+4% | 回调至MA60(12.13) | MACD红柱(已启动) | 量能健康(1.2xMA20) | 量开始放大
002583,海能达,2026-04-13,6.0,深回调,10.82,10.49,10.25,10.28,10.9,100.0,73.8,0.1047,78.5,63.3,108.7,1.61,5.3,-2.7,0.37,3.2,小幅涨:近10日+5% | 回调至MA60(10.90) | MACD红柱(已启动) | 量能健康(1.6xMA20) | 量开始放大
002579,中京电子,2026-04-13,6.0,深回调,12.73,12.76,12.35,12.18,12.12,70.6,65.2,0.0958,81.3,77.8,88.4,0.94,9.2,4.1,0.56,-0.2,上涨:近10日+9% | 回调至MA60(12.12) | MACD红柱(已启动) | 量能健康(0.9xMA20)
002600,领益智造,2026-04-13,6.0,深回调,13.75,13.32,13.03,13.27,14.61,87.6,67.1,0.1449,76.0,58.4,111.0,1.34,4.4,-4.2,0.43,3.2,小幅涨:近10日+4% | 回调至MA60(14.61) | MACD红柱(已启动) | 量能健康(1.3xMA20) | 量开始放大
002589,瑞康医药,2026-04-13,6.0,深回调,3.31,3.45,3.34,3.2,3.32,50.0,67.4,0.0391,58.9,70.6,35.6,1.18,7.1,4.7,0.18,-4.1,上涨:近10日+7% | 回调至MA60(3.32) | MACD红柱(已启动) | 量能健康(1.2xMA20)
002639,雪人集团,2026-04-13,6.0,深回调,19.63,20.26,19.36,18.65,20.74,56.3,70.5,0.3174,68.0,69.9,64.1,0.74,15.1,-5.2,1.03,-3.1,上涨:近10日+15% | 回调至MA60(20.74) | MACD红柱(已启动) | 量能健康(0.7xMA20)
002631,德尔未来,2026-04-13,6.0,布林撑,7.21,7.08,6.85,6.93,6.33,71.1,65.3,0.0108,72.1,60.9,94.4,0.68,2.4,-9.3,0.39,1.8,小幅涨:近10日+2% | 布林下轨(6.25)获撑 | MACD红柱(已启动) | 量能健康(0.7xMA20)
002678,珠江钢琴,2026-04-13,6.0,深回调,5.8,5.73,5.63,5.41,5.54,56.6,65.1,0.0461,55.4,63.0,40.0,1.17,10.3,9.8,0.32,1.2,上涨:近10日+10% | 回调至MA60(5.54) | MACD红柱(已启动) | 量能健康(1.2xMA20)
002708,光洋股份,2026-04-13,6.0,深回调,13.2,12.91,12.29,12.2,13.14,77.1,70.0,0.2384,72.0,61.4,93.2,1.68,10.6,3.9,0.54,2.3,上涨:近10日+11% | 回调至MA60(13.14) | MACD红柱(已启动) | 量能健康(1.7xMA20)
002725,跃岭股份,2026-04-13,6.0,深回调,16.15,15.97,15.52,15.49,15.79,81.1,70.9,0.1434,82.4,73.4,100.6,0.8,7.3,-3.1,0.54,1.1,上涨:近10日+7% | 回调至MA60(15.79) | MACD红柱(已启动) | 量能健康(0.8xMA20)
002763,汇洁股份,2026-04-13,6.0,深回调,8.13,8.06,7.88,7.72,7.89,89.3,85.6,0.0753,80.4,73.6,94.1,1.02,8.4,2.4,0.27,0.9,上涨:近10日+8% | 回调至MA60(7.89) | MACD红柱(已启动) | 量能健康(1.0xMA20)
002802,洪汇新材,2026-04-13,6.0,深回调,13.5,13.22,13.02,12.94,13.31,67.3,70.6,0.0955,85.9,75.6,106.5,1.5,4.3,-3.6,0.56,2.1,小幅涨:近10日+4% | 回调至MA60(13.31) | MACD红柱(已启动) | 量能健康(1.5xMA20) | 量开始放大
002806,华锋股份,2026-04-13,6.0,深回调,14.37,13.97,13.39,13.7,14.27,83.7,67.9,0.1885,73.5,61.7,97.1,1.19,10.9,-6.4,0.61,2.8,上涨:近10日+11% | 回调至MA60(14.27) | MACD红柱(已启动) | 量能健康(1.2xMA20)
002819,东方中科,2026-04-13,6.0,深回调,27.09,26.47,25.45,25.4,27.53,100.0,79.9,0.3956,85.3,71.7,112.5,0.9,12.1,0.2,0.8,2.4,上涨:近10日+12% | 回调至MA60(27.53) | MACD红柱(已启动) | 量能健康(0.9xMA20)
002815,崇达技术,2026-04-13,6.0,深回调,14.91,14.5,14.12,14.46,14.86,89.8,65.2,0.1087,76.6,56.7,116.4,0.7,6.1,-6.0,0.55,2.8,上涨:近10日+6% | 回调至MA60(14.86) | MACD红柱(已启动) | 量能健康(0.7xMA20)
002899,英派斯,2026-04-13,6.0,深回调,31.89,31.52,29.99,30.05,31.25,76.3,70.1,0.4321,82.1,72.9,100.5,1.39,10.7,-1.5,1.34,1.2,上涨:近10日+11% | 回调至MA60(31.25) | MACD红柱(已启动) | 量能健康(1.4xMA20)
002906,华阳集团,2026-04-13,6.0,深回调,30.7,29.37,28.58,28.42,30.96,85.9,78.0,0.4574,77.4,63.6,104.8,1.42,12.0,1.4,1.03,4.5,上涨:近10日+12% | 回调至MA60(30.96) | MACD红柱(已启动) | 量能健康(1.4xMA20)
002917,金奥博,2026-04-13,6.0,深回调,14.11,14.11,13.7,13.33,13.91,70.6,82.2,0.1678,76.4,74.7,79.7,1.04,9.9,0.6,0.47,-0.0,上涨:近10日+10% | 回调至MA60(13.91) | MACD红柱(已启动) | 量能健康(1.0xMA20)
002972,科安达,2026-04-13,6.0,深回调,12.93,12.99,12.87,12.3,12.37,58.5,83.2,0.1102,71.9,75.8,64.1,0.79,6.1,5.0,0.52,-0.5,上涨:近10日+6% | 回调至MA60(12.37) | MACD红柱(已启动) | 量能健康(0.8xMA20)
002979,雷赛智能,2026-04-13,6.0,深回调,39.3,38.22,37.2,36.72,39.47,78.4,79.6,0.5258,83.8,76.6,98.2,1.19,10.2,2.0,1.09,2.8,上涨:近10日+10% | 回调至MA60(39.47) | MACD红柱(已启动) | 量能健康(1.2xMA20)
002998,优彩资源,2026-04-13,6.0,深回调,8.86,8.74,8.38,8.26,8.4,73.4,73.9,0.1203,81.6,76.2,92.4,2.37,9.8,-2.2,0.38,1.4,上涨:近10日+10% | 回调至MA60(8.40) | MACD红柱(已启动) | 量开始放大
003002,壶化股份,2026-04-13,6.0,深回调,27.44,27.71,27.14,26.27,27.89,71.6,74.1,0.3178,74.7,77.2,69.7,0.71,7.5,1.6,1.05,-1.0,上涨:近10日+8% | 回调至MA60(27.89) | MACD红柱(已启动) | 量能健康(0.7xMA20)
300012,华测检测,2026-04-13,6.0,深回调,15.44,14.97,14.63,14.64,15.32,87.1,79.6,0.1538,78.8,69.2,98.1,0.92,9.7,1.8,0.48,3.2,上涨:近10日+10% | 回调至MA60(15.32) | MACD红柱(已启动) | 量能健康(0.9xMA20)
300058,蓝色光标,2026-04-13,6.0,深回调,16.54,15.92,15.06,14.82,17.51,83.5,71.4,0.4063,75.3,61.0,103.9,1.39,16.0,10.4,0.86,3.9,上涨:近10日+16% | 回调至MA60(17.51) | MACD红柱(已启动) | 量能健康(1.4xMA20)
300056,中创环保,2026-04-13,6.0,深回调,9.34,9.02,8.8,8.88,9.23,75.0,66.4,0.0903,70.9,55.8,101.1,0.9,6.1,0.4,0.38,3.5,上涨:近10日+6% | 回调至MA60(9.23) | MACD红柱(已启动) | 量能健康(0.9xMA20)
300073,当升科技,2026-04-13,6.0,深回调,57.35,54.98,53.6,53.5,56.13,87.0,66.3,0.6483,78.0,64.2,105.7,1.25,4.9,3.1,2.29,4.3,小幅涨:近10日+5% | 回调至MA60(56.13) | MACD红柱(已启动) | 量能健康(1.3xMA20) | 量开始放大
300145,南方泵业,2026-04-13,6.0,布林撑,5.03,4.64,4.47,4.61,4.72,92.6,67.6,0.0588,65.7,48.6,99.8,1.92,14.3,-4.7,0.22,8.3,"上涨:近10日+14% | 布林下轨(3.91)获撑 | MACD红柱(已启动) | KDJ金叉(K=66) | 量能健康(1.9xMA20) | 量开始放大 | 偏离MA5过大,追高风险 | 突破MA5较多,追涨风险"
300154,瑞凌股份,2026-04-13,6.0,深回调,8.47,8.26,8.12,8.19,8.87,69.1,68.7,0.0774,72.5,64.3,89.0,1.73,5.5,-3.3,0.31,2.5,小幅涨:近10日+5% | 回调至MA60(8.87) | MACD红柱(已启动) | 量能健康(1.7xMA20) | 量开始放大
300174,元力股份,2026-04-13,6.0,深回调,17.17,16.91,16.46,16.45,16.56,80.2,66.9,0.1068,82.1,70.8,104.6,1.02,2.9,-0.2,0.52,1.5,小幅涨:近10日+3% | 回调至MA60(16.56) | MACD红柱(已启动) | 量能健康(1.0xMA20) | 量开始放大
300227,光韵达,2026-04-13,6.0,深回调,12.47,12.25,11.62,11.54,11.98,74.7,74.3,0.2102,71.3,65.8,82.4,0.85,13.3,-3.6,0.63,1.8,上涨:近10日+13% | 回调至MA60(11.98) | MACD红柱(已启动) | 量能健康(0.8xMA20)
300252,金信诺,2026-04-13,6.0,深回调,14.15,14.09,13.64,13.52,14.63,79.9,72.4,0.1834,76.6,73.2,83.3,0.96,7.9,-0.2,0.54,0.4,上涨:近10日+8% | 回调至MA60(14.63) | MACD红柱(已启动) | 量能健康(1.0xMA20)
300251,光线传媒,2026-04-13,6.0,深回调,16.29,15.79,15.42,15.5,17.91,79.9,68.1,0.2797,70.9,55.5,101.6,1.48,8.2,-0.9,0.58,3.2,上涨:近10日+8% | 回调至MA60(17.91) | MACD红柱(已启动) | 量能健康(1.5xMA20)
